P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Carrera_Target,Satisfaccion
b,d,d,e,d,d,e,e,d,d,e,d,d,e,d,c,d,d,d,d,Contaduría,3
d,d,b,d,d,b,d,d,d,d,d,c,d,d,a,d,e,d,d,d,Contaduría,5
d,e,e,d,d,e,c,d,d,d,d,a,d,d,e,d,d,d,d,a,Contaduría,5
b,d,b,d,d,e,b,d,d,d,d,d,d,d,e,d,c,e,d,e,Contaduría,5
e,d,d,d,e,d,d,d,d,d,d,d,d,e,e,d,e,e,d,d,Contaduría,5
d,e,d,d,b,d,e,b,d,e,d,d,e,a,d,e,e,d,d,d,Contaduría,4
d,d,a,e,d,e,d,d,e,d,a,d,d,b,b,d,d,d,e,d,Contaduría,5
d,d,d,e,e,d,d,e,e,c,d,d,d,e,b,d,b,d,b,c,Contaduría,5
d,d,e,d,d,d,d,e,e,d,d,d,d,c,d,e,d,d,b,d,Contaduría,4
c,d,b,d,e,e,e,c,e,d,e,d,d,d,e,d,e,d,e,d,Contaduría,3
a,d,d,d,b,d,e,b,d,e,a,d,d,d,d,d,d,d,d,e,Contaduría,4
d,e,d,d,e,d,d,d,e,d,d,d,d,d,d,e,d,d,d,e,Contaduría,4
d,d,d,d,d,d,c,e,a,d,d,d,d,e,d,b,d,d,d,e,Contaduría,4
e,d,e,c,e,e,d,d,e,e,d,d,d,e,e,d,e,e,d,d,Contaduría,5
d,d,d,a,d,d,d,d,d,e,d,d,d,c,d,e,d,d,e,d,Contaduría,5
b,e,d,d,d,d,d,c,e,d,d,d,e,e,d,e,c,c,d,d,Contaduría,4
d,c,b,d,d,e,d,d,e,d,e,e,e,d,b,a,d,d,d,d,Contaduría,4
b,d,d,d,e,e,d,c,d,e,d,d,d,d,d,d,e,d,d,d,Contaduría,4
d,d,d,e,e,e,d,b,d,d,d,d,d,e,d,e,c,d,d,d,Contaduría,4
d,e,d,d,a,e,e,c,e,e,e,d,e,c,d,d,d,d,e,d,Contaduría,5
d,d,d,e,b,d,d,d,d,d,e,c,e,e,d,d,a,d,d,b,Contaduría,5
d,d,d,d,b,d,a,d,e,e,e,d,d,c,d,e,d,d,d,a,Contaduría,5
d,e,d,e,a,c,e,d,d,d,e,d,d,d,e,d,e,e,d,d,Contaduría,4
e,d,b,d,d,d,d,b,c,e,d,d,d,b,d,d,d,d,e,e,Contaduría,4
d,e,d,d,e,e,e,e,e,e,e,d,d,e,d,e,d,d,e,e,Contaduría,5
d,d,d,d,d,e,e,d,d,d,e,d,d,d,b,e,e,d,c,e,Contaduría,5
d,a,d,e,d,e,e,e,d,c,d,c,d,d,e,e,e,d,d,d,Contaduría,4
d,d,d,e,d,d,e,d,d,d,e,d,e,a,e,a,d,e,e,d,Contaduría,3
d,d,d,d,e,e,d,d,e,d,e,d,d,d,e,a,e,d,d,d,Contaduría,4
e,d,d,e,d,e,e,d,d,d,e,d,e,d,d,d,d,d,d,d,Contaduría,5
e,c,d,d,c,d,b,d,e,d,e,a,d,b,d,c,d,e,a,d,Contaduría,4
d,d,d,a,e,d,d,d,d,d,e,e,d,d,d,a,a,e,d,d,Contaduría,5
c,a,e,d,e,d,e,d,e,d,d,e,e,d,d,e,d,d,d,d,Contaduría,5
e,d,d,d,d,d,d,d,d,c,d,e,d,c,d,d,d,d,c,d,Contaduría,4
e,d,d,b,b,e,d,d,a,d,e,d,a,d,d,e,d,d,d,c,Contaduría,5
d,d,d,d,d,d,d,d,e,e,d,d,d,d,d,d,d,d,e,d,Contaduría,4
a,d,e,d,e,d,d,a,e,e,d,d,d,b,d,e,a,d,d,d,Contaduría,4
c,b,e,b,d,d,d,d,a,d,e,e,e,d,d,e,e,c,d,d,Contaduría,5
d,d,d,e,a,d,c,d,e,e,e,d,d,d,c,e,b,d,c,c,Contaduría,4
e,d,e,e,b,d,d,e,b,e,d,a,b,e,d,d,c,d,d,d,Contaduría,5
d,e,d,d,d,e,d,e,e,b,d,d,d,e,d,b,e,d,d,c,Contaduría,5
d,d,c,b,e,d,e,e,d,e,d,e,d,d,d,d,d,d,d,b,Contaduría,4
d,e,d,d,d,d,e,d,d,d,d,d,a,d,a,d,e,b,d,e,Contaduría,5
d,a,d,a,a,a,e,d,d,b,d,d,e,a,b,d,d,d,e,e,Contaduría,3
e,b,d,d,a,b,d,d,d,c,d,d,d,d,d,d,e,e,d,d,Contaduría,5
d,d,d,e,d,c,d,e,d,d,e,d,d,d,d,d,d,d,c,d,Contaduría,4
d,e,e,d,d,d,e,a,d,e,d,d,e,d,e,e,d,d,e,a,Contaduría,4
e,d,e,e,d,e,d,e,e,e,d,e,a,d,d,d,d,e,e,e,Contaduría,5
b,d,e,d,d,d,d,d,d,d,d,e,e,d,e,d,d,e,e,c,Contaduría,4
b,d,d,e,d,e,d,e,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,b,d,c,d,e,d,c,d,c,b,e,d,d,c,d,e,e,e,Contaduría,5
d,d,d,d,e,d,b,e,d,d,d,d,d,e,d,d,d,d,d,d,Contaduría,5
e,a,d,d,d,d,a,b,e,e,e,d,b,e,e,e,b,a,d,d,Contaduría,5
d,d,d,d,d,e,d,d,e,d,c,b,d,d,d,d,e,d,d,e,Contaduría,4
d,c,e,e,d,d,d,c,d,d,e,d,d,d,e,d,e,d,d,d,Contaduría,5
e,d,b,c,d,e,c,d,d,c,c,d,e,e,d,e,d,d,d,d,Contaduría,3
d,e,e,d,d,d,a,d,a,b,e,e,c,e,d,d,d,d,d,e,Contaduría,5
e,e,c,d,a,d,e,e,e,e,b,e,d,d,d,d,d,e,d,d,Contaduría,5
d,e,d,e,a,e,e,d,d,b,d,d,e,d,d,d,d,d,e,e,Contaduría,5
e,d,d,d,d,d,c,d,d,e,c,d,d,d,c,d,e,d,b,d,Contaduría,5
e,e,a,d,d,c,e,d,d,d,d,d,d,d,e,d,d,d,d,d,Contaduría,5
d,e,d,d,e,d,b,d,d,e,d,d,c,d,e,c,d,e,c,d,Contaduría,4
d,e,e,d,e,e,d,d,d,d,e,d,d,c,a,d,e,d,c,d,Contaduría,5
d,e,d,b,d,d,b,d,d,d,d,d,d,e,d,d,e,d,a,e,Contaduría,5
d,d,e,e,d,d,a,d,d,e,d,e,e,e,d,d,e,d,d,e,Contaduría,5
d,e,e,d,e,d,d,d,d,e,d,e,d,e,d,e,d,b,d,e,Contaduría,4
e,a,c,e,d,d,d,e,e,d,d,d,d,e,d,c,d,d,d,d,Contaduría,4
d,d,d,d,e,e,d,e,e,b,d,d,e,b,a,e,d,d,c,d,Contaduría,4
d,e,e,d,d,d,d,e,b,b,e,d,d,d,c,d,d,d,e,d,Contaduría,5
d,d,c,b,d,e,d,d,b,d,c,d,d,a,d,a,d,e,e,d,Contaduría,5
c,d,d,e,a,d,b,d,e,d,e,d,d,e,e,e,e,e,e,d,Contaduría,5
d,d,e,d,d,d,d,e,e,e,d,d,a,c,d,d,d,d,d,d,Contaduría,4
d,d,b,b,d,d,d,d,e,d,e,e,d,d,d,d,d,e,d,d,Contaduría,5
e,e,d,d,e,d,d,b,d,d,d,d,e,e,c,d,e,d,e,a,Contaduría,4
d,b,d,d,d,d,d,d,a,d,d,d,d,c,d,d,d,d,d,d,Contaduría,5
d,d,c,d,d,e,b,d,d,d,e,d,d,d,c,e,d,d,d,d,Contaduría,5
e,e,d,d,e,e,a,d,b,e,e,e,d,d,e,b,c,b,e,d,Contaduría,4
d,d,d,e,d,c,d,d,d,d,e,d,d,d,d,a,d,d,d,a,Contaduría,5
e,d,e,d,e,d,e,d,e,d,d,d,d,e,d,e,e,e,d,d,Contaduría,3
d,d,c,b,d,a,d,b,c,e,e,a,e,d,e,d,d,b,a,d,Contaduría,4
d,d,d,d,d,a,e,e,d,e,d,d,d,d,e,d,d,b,d,d,Contaduría,5
d,d,d,d,d,a,d,d,d,e,d,d,e,d,e,d,a,d,e,d,Contaduría,5
d,d,d,d,b,d,e,d,d,e,b,b,e,d,e,d,e,e,d,d,Contaduría,5
e,d,d,c,d,d,d,e,d,e,d,d,e,d,e,d,b,e,d,d,Contaduría,4
d,a,d,d,d,e,d,e,e,d,d,d,b,d,d,d,d,e,d,d,Contaduría,5
d,d,d,d,c,e,d,d,e,d,e,e,d,a,d,e,e,d,e,c,Contaduría,4
d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,a,d,d,e,d,Contaduría,5
e,d,d,d,e,e,e,d,e,d,e,e,e,d,d,e,d,d,e,d,Contaduría,5
d,d,e,e,d,d,d,d,e,b,c,d,d,e,d,e,d,d,e,d,Contaduría,5
d,d,d,e,e,d,d,d,d,c,d,e,d,a,d,d,b,c,d,d,Contaduría,5
a,e,e,e,e,b,d,d,d,b,d,b,d,d,e,a,d,e,d,e,Contaduría,5
d,d,e,d,d,d,e,e,d,d,e,d,d,d,d,a,d,d,d,d,Contaduría,5
a,d,e,e,e,d,d,d,b,e,d,d,e,d,e,d,d,d,d,b,Contaduría,4
d,d,d,d,d,e,d,d,e,a,d,e,e,d,d,b,a,d,d,b,Contaduría,4
d,d,d,d,d,d,d,c,e,d,d,d,e,c,e,d,d,d,a,d,Contaduría,4
d,d,d,e,d,d,c,e,d,d,d,d,d,d,c,e,d,e,a,d,Contaduría,5
d,d,d,d,d,b,b,d,d,d,e,e,d,d,e,d,e,b,d,d,Contaduría,5
d,d,d,e,e,d,d,d,d,e,d,d,d,e,c,e,d,d,d,d,Contaduría,4
a,b,e,c,e,d,c,d,a,d,d,e,d,e,d,d,d,d,d,d,Contaduría,5
e,d,d,d,d,e,d,d,d,d,d,b,d,d,d,b,e,b,d,a,Contaduría,5
e,e,b,d,c,d,e,d,a,d,e,e,b,e,d,e,d,d,d,e,Contaduría,4
d,d,d,d,e,d,e,d,d,d,e,d,e,e,e,d,d,d,d,d,Contaduría,5
e,d,c,d,e,d,b,e,d,d,d,d,d,d,d,e,e,e,d,e,Contaduría,4
d,a,a,d,d,d,e,d,d,d,d,d,e,d,e,d,d,b,b,d,Contaduría,5
d,e,b,e,d,e,d,d,e,d,e,c,d,b,d,d,e,b,d,e,Contaduría,5
e,b,d,c,d,d,d,d,d,d,a,d,e,d,d,d,d,d,d,e,Contaduría,4
d,d,e,d,d,d,d,d,c,d,e,b,d,e,a,e,d,a,c,e,Contaduría,5
d,e,d,e,d,e,e,d,d,a,d,d,c,d,d,b,b,b,d,d,Contaduría,5
e,d,e,d,b,e,e,d,d,e,d,e,a,b,d,e,e,d,d,b,Contaduría,4
e,d,d,e,e,a,e,d,e,e,d,d,e,d,e,e,e,d,d,c,Contaduría,4
d,d,b,e,d,e,d,e,e,e,b,d,c,d,d,a,d,d,d,e,Contaduría,5
d,d,e,d,d,e,d,e,e,a,d,d,d,a,d,d,d,d,d,a,Contaduría,4
e,d,e,d,e,d,e,d,e,e,d,e,b,d,d,d,e,d,d,d,Contaduría,4
d,e,d,d,e,d,e,d,d,d,e,b,d,e,e,d,d,d,e,b,Contaduría,5
d,d,e,d,b,d,d,d,d,a,d,e,d,d,a,d,e,a,e,e,Contaduría,4
d,d,e,d,c,e,e,d,b,e,d,e,d,d,d,d,d,e,d,b,Contaduría,5
d,c,a,d,d,e,d,c,e,a,a,d,d,d,d,d,d,d,d,d,Contaduría,5
e,e,e,d,d,d,c,d,d,e,a,d,a,d,d,c,d,e,d,e,Contaduría,4
d,d,d,d,d,d,d,d,e,e,e,d,d,d,d,d,d,d,e,d,Contaduría,4
d,e,d,d,d,d,e,d,d,e,e,d,d,d,d,e,e,d,d,d,Contaduría,4
d,d,d,d,e,d,e,d,d,c,d,d,d,d,d,e,e,d,e,d,Contaduría,5
e,d,b,e,d,d,d,e,d,b,b,d,d,e,d,d,d,d,d,d,Contaduría,4
d,e,e,d,d,d,d,d,d,e,e,c,d,d,e,b,d,d,d,d,Contaduría,5
e,c,d,d,d,d,c,e,d,d,d,e,d,d,d,d,e,d,d,d,Contaduría,5
e,d,d,d,d,a,d,b,d,c,d,e,e,d,d,d,d,e,e,e,Contaduría,4
a,d,d,e,d,b,d,d,a,e,d,b,e,d,e,b,d,a,e,e,Contaduría,3
d,e,d,e,e,d,e,d,d,d,d,e,d,d,b,d,e,d,d,d,Contaduría,5
d,d,e,a,d,d,d,e,a,d,e,d,c,d,d,d,e,d,e,d,Contaduría,5
d,e,d,e,d,d,d,b,d,d,d,d,d,e,e,a,d,d,e,d,Contaduría,5
d,d,e,d,b,e,d,d,d,a,b,d,d,d,d,d,d,d,d,b,Contaduría,4
d,d,e,d,e,d,d,a,d,e,e,d,d,a,d,e,d,d,e,d,Contaduría,3
e,d,d,d,d,d,e,d,d,d,e,d,e,d,d,a,d,e,e,d,Contaduría,5
c,d,d,d,e,d,d,d,d,d,e,d,d,d,e,d,c,d,d,d,Contaduría,4
d,d,e,d,d,d,d,d,d,d,d,d,d,c,c,d,e,e,b,d,Contaduría,4
d,c,a,d,d,e,d,d,d,c,c,c,c,d,c,a,e,d,e,d,Contaduría,5
d,d,d,d,d,d,d,e,d,e,d,e,e,e,e,d,e,d,d,d,Contaduría,5
d,a,b,d,d,d,d,d,c,d,e,d,d,d,e,d,e,b,d,e,Contaduría,5
d,c,e,d,d,d,d,e,d,d,d,d,d,e,d,c,e,d,d,d,Contaduría,4
e,e,e,c,d,d,d,b,e,b,d,e,d,a,a,e,a,d,e,e,Contaduría,5
c,e,d,d,d,e,e,d,d,d,e,c,d,d,c,e,e,d,d,d,Contaduría,5
e,d,e,d,d,b,a,d,d,d,d,e,d,d,d,e,d,b,d,d,Contaduría,4
c,d,b,d,d,d,d,d,d,d,e,d,e,d,e,d,d,e,e,d,Contaduría,4
d,b,d,d,b,d,d,e,d,e,d,d,d,e,d,d,d,d,d,d,Contaduría,5
d,b,e,e,d,d,d,e,d,a,d,e,a,e,e,e,d,b,d,d,Contaduría,4
d,d,e,b,a,e,e,d,e,b,d,b,d,d,d,d,d,d,d,e,Contaduría,4
d,c,a,d,a,e,d,d,d,d,e,d,e,c,c,d,c,d,d,e,Contaduría,5
e,e,e,a,e,d,e,e,d,d,d,d,d,d,b,e,b,d,e,c,Contaduría,4
d,d,b,d,c,d,d,d,b,e,e,d,d,e,d,d,c,d,d,e,Contaduría,5
d,c,d,a,d,d,d,d,d,d,e,e,d,e,c,a,e,d,e,d,Contaduría,5
d,d,d,d,d,d,d,e,d,d,d,d,d,e,c,d,e,d,d,d,Contaduría,4
b,d,d,d,e,d,a,d,d,d,d,b,e,d,d,d,d,a,d,d,Contaduría,3
d,e,e,d,d,d,c,d,d,a,d,d,d,d,a,d,d,d,d,b,Contaduría,5
d,d,e,a,d,d,e,d,d,c,d,e,a,d,d,d,d,e,d,d,Contaduría,4
d,d,d,d,e,b,d,a,d,d,d,d,e,d,d,d,d,e,d,d,Contaduría,5
e,d,e,d,b,e,d,b,e,e,e,d,c,d,a,d,d,e,e,e,Contaduría,4
e,d,d,d,d,e,e,d,e,d,a,d,d,d,d,a,d,e,c,d,Contaduría,5
e,d,d,a,d,e,c,d,e,a,e,e,d,e,d,e,d,d,d,d,Contaduría,5
d,e,d,d,d,d,d,d,a,d,d,d,e,d,c,d,d,d,d,d,Contaduría,5
d,e,a,d,e,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,c,d,d,d,d,d,d,c,d,e,d,d,b,b,d,d,d,d,Contaduría,5
e,a,b,d,d,d,e,d,d,e,e,d,d,d,d,e,e,c,d,e,Contaduría,5
d,d,b,e,d,d,e,d,d,d,d,e,c,d,d,e,e,d,d,d,Contaduría,4
d,d,d,d,e,d,b,d,d,e,d,d,d,b,e,d,d,d,d,b,Contaduría,5
d,d,d,c,d,d,c,d,e,e,d,b,d,d,b,d,d,d,e,d,Contaduría,4
d,a,d,d,d,c,e,a,d,d,d,d,d,c,b,d,e,d,d,d,Contaduría,4
d,d,d,e,d,d,c,d,d,a,d,d,e,e,d,d,a,c,b,e,Contaduría,3
e,c,e,e,e,d,d,d,d,d,d,e,d,d,d,e,e,a,d,d,Contaduría,5
d,c,e,d,d,d,d,d,d,e,a,d,a,d,c,e,d,d,e,d,Contaduría,4
d,e,e,b,a,e,d,d,d,a,d,c,d,e,e,d,d,c,d,d,Contaduría,5
e,d,c,e,e,d,d,d,c,c,d,d,d,d,c,d,e,d,d,d,Contaduría,5
d,e,a,d,e,e,b,d,d,d,d,d,e,c,e,d,d,d,a,a,Contaduría,5
e,e,e,d,d,c,e,d,d,e,d,d,e,e,d,d,d,d,e,d,Contaduría,5
e,d,d,d,d,d,d,d,d,d,a,e,b,e,e,c,c,e,e,d,Contaduría,4
e,a,d,e,d,c,d,d,d,e,d,e,e,c,d,d,d,d,d,d,Contaduría,5
d,d,d,e,d,d,d,d,c,d,d,d,e,d,d,d,d,d,d,d,Contaduría,5
e,e,d,d,b,e,d,e,d,d,e,d,e,e,e,e,d,d,d,d,Contaduría,5
c,e,e,d,d,d,e,e,d,e,e,d,d,e,d,d,d,d,d,e,Contaduría,5
e,d,d,d,d,d,c,e,d,e,d,d,a,d,d,a,d,e,d,c,Contaduría,4
e,d,b,d,e,d,e,e,e,d,d,d,e,d,e,e,e,d,d,b,Contaduría,5
d,a,d,d,e,d,e,e,d,e,d,d,d,d,d,d,e,d,a,d,Contaduría,4
d,e,d,d,d,d,d,d,e,e,d,a,e,d,d,d,d,d,e,e,Contaduría,4
d,d,e,e,d,d,a,d,d,a,d,d,d,d,d,d,d,d,e,d,Contaduría,5
d,a,d,d,e,c,d,d,d,e,d,c,d,d,e,d,d,d,d,d,Contaduría,4
e,d,e,d,d,d,e,d,d,d,d,d,d,d,d,e,e,c,d,d,Contaduría,5
d,d,d,e,c,d,d,d,d,d,e,e,c,e,e,d,e,d,e,d,Contaduría,4
d,e,e,e,b,d,d,d,d,e,d,d,d,e,d,e,e,d,d,d,Contaduría,4
d,c,e,d,d,d,c,d,e,e,a,e,e,e,d,d,a,d,d,e,Contaduría,5
c,a,d,d,e,c,d,d,d,d,e,d,d,e,e,d,e,e,d,c,Contaduría,4
d,d,d,d,e,d,d,d,d,d,d,e,e,d,d,e,b,d,c,a,Contaduría,4
d,e,d,e,d,e,d,e,d,e,d,d,d,b,d,a,d,d,d,d,Contaduría,5
d,d,d,d,e,d,d,c,d,e,b,d,d,d,e,d,e,d,a,d,Contaduría,5
d,d,d,d,d,d,d,d,e,d,d,e,d,d,d,e,d,e,d,d,Contaduría,5
d,e,a,e,b,e,e,e,d,d,e,d,e,d,e,d,d,e,e,d,Contaduría,5
d,d,e,d,d,e,e,d,d,d,d,d,d,d,e,d,d,e,d,d,Contaduría,4
d,d,d,d,e,d,d,d,d,d,d,d,d,d,b,d,b,d,e,d,Contaduría,3
c,a,d,a,e,d,e,b,d,d,d,d,d,d,d,e,d,d,d,d,Contaduría,4
b,d,d,d,e,c,d,a,b,d,d,d,d,d,d,e,e,d,d,d,Contaduría,5
d,b,b,d,d,e,d,d,d,d,d,d,e,d,d,d,d,e,d,d,Contaduría,4
e,d,d,e,e,d,d,d,d,d,d,d,d,e,d,d,d,a,d,e,Contaduría,4
d,d,d,d,d,e,d,e,d,b,c,d,e,a,e,d,d,d,e,d,Contaduría,5
c,d,a,d,d,d,d,d,d,d,e,d,e,d,d,d,e,e,d,d,Contaduría,5
d,d,d,e,d,d,e,e,e,e,c,d,d,d,e,e,e,e,d,d,Contaduría,3
e,e,b,a,d,d,c,d,a,d,c,a,e,c,d,e,e,d,d,d,Contaduría,5
e,d,d,d,d,d,e,d,e,e,e,d,d,d,d,e,d,e,e,d,Contaduría,5
d,d,d,c,e,e,e,e,d,e,d,d,d,d,c,d,d,e,d,d,Contaduría,5
e,d,b,d,e,e,c,d,d,e,a,e,d,d,d,d,d,d,d,a,Contaduría,3
d,e,d,d,d,e,d,d,d,b,d,d,d,c,d,c,d,d,d,d,Contaduría,5
a,d,d,d,e,d,e,d,e,e,d,d,d,e,d,b,c,c,e,d,Contaduría,4
d,e,d,d,d,d,d,d,d,d,d,b,e,d,d,d,b,e,d,d,Contaduría,3
d,e,d,c,d,e,d,e,d,d,e,d,e,b,d,c,d,d,e,b,Contaduría,4
d,b,d,d,b,c,d,d,d,d,e,b,e,d,d,d,d,d,e,c,Contaduría,4
d,e,d,d,e,e,d,d,a,d,d,b,d,d,d,d,d,d,e,d,Contaduría,5
d,d,e,d,d,c,e,e,d,d,d,e,c,e,d,e,d,d,d,d,Contaduría,4
d,d,d,e,d,d,d,d,d,b,d,d,d,c,c,d,d,d,d,d,Contaduría,5
d,d,e,e,d,d,e,d,d,d,e,d,d,e,d,d,d,d,d,e,Contaduría,5
d,e,d,a,d,e,e,d,b,e,e,d,d,c,e,d,e,d,a,d,Contaduría,4
e,e,d,d,c,d,e,e,e,d,e,d,c,d,e,d,d,d,d,d,Contaduría,5
d,e,e,d,d,d,d,e,d,d,d,e,d,b,e,e,d,a,d,d,Contaduría,4
b,d,d,d,e,e,d,d,d,b,d,d,d,e,d,d,e,d,d,c,Contaduría,5
d,d,d,a,d,e,a,d,e,c,d,e,e,e,e,d,e,c,d,d,Contaduría,5
d,d,c,d,e,e,e,d,c,e,d,d,d,d,e,d,d,e,d,e,Contaduría,5
e,a,d,d,d,a,d,e,e,b,d,d,d,b,e,c,d,d,d,e,Contaduría,4
d,e,d,e,d,d,d,b,d,e,b,d,e,c,e,b,d,d,c,d,Contaduría,4
d,e,e,e,d,e,e,d,d,d,a,c,d,d,d,d,c,d,d,a,Contaduría,5
d,d,d,e,e,d,d,d,d,d,d,d,e,e,e,d,d,d,d,e,Contaduría,4
d,e,d,c,d,e,a,e,d,d,d,e,e,e,d,d,d,d,d,d,Contaduría,3
d,d,d,d,d,d,d,d,c,d,d,d,d,c,d,d,d,a,b,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,a,d,d,d,d,e,d,a,d,d,d,Gestión y Dirección,5
d,d,d,d,d,e,d,d,d,d,c,d,c,d,c,d,c,d,d,c,Gestión y Dirección,4
a,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,b,Gestión y Dirección,5
d,b,d,d,d,d,d,d,d,c,d,d,b,d,d,d,e,d,d,d,Gestión y Dirección,5
d,a,c,d,d,d,d,d,a,d,d,a,d,d,d,d,d,d,a,b,Gestión y Dirección,5
d,d,d,d,d,b,d,d,a,d,d,d,d,c,d,b,d,d,d,d,Gestión y Dirección,4
d,d,d,e,d,d,e,a,e,d,d,d,d,d,d,d,d,d,a,d,Gestión y Dirección,4
d,b,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,Gestión y Dirección,4
a,d,d,e,c,d,d,b,d,d,d,a,d,d,d,d,a,d,d,d,Gestión y Dirección,5
d,d,c,d,d,d,d,d,d,a,d,d,d,d,d,e,b,d,d,d,Gestión y Dirección,5
d,d,d,b,d,d,d,d,e,d,d,d,d,d,c,d,c,d,d,d,Gestión y Dirección,4
e,d,d,d,d,d,d,d,d,a,d,e,d,d,d,d,d,d,d,e,Gestión y Dirección,5
d,d,d,d,d,d,a,d,d,a,d,c,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,a,d,d,d,d,d,b,c,b,d,b,d,a,d,d,d,c,Gestión y Dirección,5
d,d,d,e,c,d,d,d,d,d,d,d,d,e,b,d,c,b,d,d,Gestión y Dirección,5
d,d,d,a,c,d,d,d,d,d,e,d,b,d,d,b,c,d,b,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,b,a,d,Gestión y Dirección,5
e,d,d,a,b,d,d,d,a,d,d,d,d,d,d,a,d,d,d,a,Gestión y Dirección,5
d,d,d,d,d,e,d,d,d,e,d,b,d,d,d,d,d,c,c,b,Gestión y Dirección,4
d,d,c,d,d,d,d,d,d,d,d,d,d,d,e,c,d,e,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,e,d,c,c,d,d,d,d,b,d,Gestión y Dirección,5
d,d,d,d,b,d,d,d,d,d,d,a,d,a,c,d,c,d,b,d,Gestión y Dirección,5
d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,e,Gestión y Dirección,4
d,d,d,d,e,e,d,d,d,a,d,b,a,d,d,e,e,d,b,d,Gestión y Dirección,4
d,d,d,d,d,d,d,b,d,d,d,d,c,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,c,d,d,d,d,d,d,d,b,d,d,d,d,c,Gestión y Dirección,5
d,d,e,d,d,d,b,d,d,d,d,d,d,d,c,d,d,d,d,a,Gestión y Dirección,4
d,a,d,a,d,d,d,d,d,d,d,c,d,b,d,d,e,d,d,d,Gestión y Dirección,5
c,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,b,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,Gestión y Dirección,4
b,b,d,d,d,c,d,c,d,e,d,d,d,d,d,b,d,d,d,d,Gestión y Dirección,3
d,d,d,d,a,d,b,d,c,d,d,d,c,d,d,d,d,d,d,e,Gestión y Dirección,4
d,d,d,d,b,d,d,d,d,d,e,d,d,b,a,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,b,d,c,b,d,d,a,d,d,d,d,d,d,d,b,b,Gestión y Dirección,5
d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,Gestión y Dirección,4
d,d,d,d,d,d,d,d,b,d,d,c,d,b,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,a,d,d,d,d,d,c,d,d,d,d,d,e,d,b,Gestión y Dirección,5
a,d,d,d,d,d,a,d,d,a,d,d,d,c,d,d,d,d,d,d,Gestión y Dirección,5
d,c,d,d,d,d,d,d,d,a,b,d,d,d,e,e,d,d,d,d,Gestión y Dirección,5
d,d,d,d,a,c,d,a,d,d,d,d,d,d,b,e,d,d,d,d,Gestión y Dirección,4
d,d,d,d,b,d,d,d,d,d,d,d,d,e,d,d,d,d,c,d,Gestión y Dirección,4
d,d,a,d,d,d,e,d,e,d,d,b,d,d,d,d,a,d,d,c,Gestión y Dirección,5
a,d,d,a,d,d,d,d,d,b,b,d,d,d,d,b,c,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,e,d,d,d,c,d,d,d,a,d,Gestión y Dirección,5
d,d,a,e,d,b,d,d,d,d,e,d,c,a,d,c,d,d,d,b,Gestión y Dirección,5
d,d,d,b,a,d,d,d,d,d,a,d,d,e,d,b,d,a,d,b,Gestión y Dirección,5
d,d,d,d,e,d,d,d,d,e,e,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
e,d,d,e,d,d,d,d,a,d,d,d,e,d,d,d,d,d,d,e,Gestión y Dirección,3
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,a,d,Gestión y Dirección,5
d,b,d,d,d,d,d,a,b,d,c,b,d,d,d,d,d,a,d,d,Gestión y Dirección,3
e,a,a,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,e,c,d,d,d,c,d,a,b,d,d,d,d,Gestión y Dirección,5
d,d,d,c,c,d,d,d,a,d,d,d,d,d,e,d,b,d,b,a,Gestión y Dirección,4
b,d,d,d,d,c,d,d,d,d,a,d,d,c,a,d,d,e,d,e,Gestión y Dirección,4
d,d,d,b,d,d,d,d,d,b,d,d,d,d,d,d,d,e,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,b,d,a,c,d,d,c,d,d,d,e,Gestión y Dirección,5
d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,b,d,d,Gestión y Dirección,4
