Carrera_Target,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Tipo_Dato
Contaduria,5,3,1,1,3,2,4,3,4,1,3,2,4,1,2,1,4,2,4,4,2,3,1,1,d,Real
Contaduria,4,2,2,1,4,2,2,2,2,4,2,4,5,3,1,2,3,3,3,5,1,2,3,1,d,Real
Contaduria,5,3,4,1,5,2,2,2,2,4,1,1,4,2,1,1,4,2,2,5,2,2,4,5,d,Real
Contaduria,4,1,2,3,2,2,1,1,2,3,3,1,5,3,2,4,5,2,1,5,1,2,3,1,d,Real
Contaduria,5,2,3,1,4,3,1,4,3,3,1,4,5,3,1,3,2,2,2,5,2,1,5,2,d,Real
Contaduria,5,3,2,1,5,1,2,2,5,1,1,2,5,3,2,3,5,3,1,4,1,1,3,2,a,Real
Contaduria,3,2,2,2,4,4,2,4,4,3,2,3,4,1,4,1,3,1,1,3,4,2,3,1,d,Real
Contaduria,5,3,1,1,4,4,2,1,3,2,3,4,5,1,1,3,3,4,1,5,4,2,5,5,d,Real
Contaduria,3,4,3,2,4,4,2,3,3,1,1,3,3,1,1,2,2,3,1,5,2,3,2,3,d,Real
Contaduria,4,2,5,5,5,3,3,3,2,1,3,1,4,3,2,2,1,2,1,4,3,1,5,3,d,Real
Contaduria,2,2,2,1,4,3,3,3,4,3,3,1,4,2,2,1,5,4,3,4,2,4,3,1,d,Real
Contaduria,5,1,3,2,5,2,3,1,2,3,2,2,3,5,2,4,1,1,2,4,3,3,1,5,d,Real
Contaduria,4,1,1,4,4,3,2,1,1,2,1,3,5,1,2,3,1,1,3,4,3,2,1,3,d,Real
Contaduria,3,1,3,1,5,2,2,1,4,1,2,3,4,2,3,3,4,3,3,5,2,2,2,2,e,Real
Contaduria,4,1,1,3,5,1,4,1,4,4,3,3,3,3,3,3,3,2,1,5,2,1,4,1,d,Real
Contaduria,5,1,1,1,3,1,5,3,3,2,3,2,1,4,1,2,1,2,3,1,5,3,1,3,d,Real
Contaduria,4,4,2,3,4,2,4,3,5,3,2,4,3,1,2,3,2,2,2,4,4,2,2,2,d,Real
Contaduria,4,2,3,1,4,1,2,1,3,1,4,1,5,2,2,5,1,4,3,5,1,2,2,1,d,Real
Contaduria,5,2,2,2,5,2,2,1,1,4,1,2,4,3,1,2,1,3,5,4,3,2,1,1,d,Real
Contaduria,5,4,1,2,4,1,1,1,3,1,3,3,4,4,1,4,3,2,1,5,2,3,3,3,d,Real
Contaduria,4,2,3,3,4,2,1,3,2,1,3,1,3,2,3,3,1,3,1,5,5,3,1,5,d,Real
Contaduria,3,1,1,1,4,1,2,3,4,3,1,2,5,2,2,5,2,2,1,5,3,3,2,3,d,Real
Contaduria,5,4,3,1,4,2,5,3,4,3,2,1,5,3,2,3,5,4,3,5,2,1,2,2,d,Real
Contaduria,4,1,5,3,4,2,5,5,3,1,5,2,4,2,2,2,3,2,1,4,1,2,2,4,d,Real
Contaduria,5,4,3,1,5,3,3,1,1,2,2,3,4,1,3,5,2,2,5,5,2,5,3,3,d,Real
Contaduria,3,2,2,3,5,2,2,2,2,1,1,3,4,3,1,1,3,3,4,4,3,5,5,3,d,Real
Contaduria,2,2,3,3,5,2,1,2,2,2,2,2,3,2,2,2,2,1,2,4,2,1,1,2,d,Real
Contaduria,4,2,1,3,4,2,2,4,4,2,2,2,4,1,1,4,4,2,2,5,2,3,1,2,e,Real
Contaduria,5,3,1,3,5,1,3,1,3,2,4,2,5,3,1,3,1,1,3,4,3,2,3,1,d,Real
Contaduria,5,1,4,4,5,5,2,3,4,2,1,3,2,2,2,1,2,1,3,3,4,1,1,4,d,Real
Contaduria,4,1,1,1,4,2,1,1,2,3,1,2,5,3,2,3,3,1,2,3,2,1,2,2,d,Real
Contaduria,4,4,2,3,4,2,1,3,2,3,1,1,4,2,3,2,2,2,4,3,2,4,4,1,d,Real
Contaduria,3,1,3,2,5,3,2,3,1,3,1,2,5,2,2,3,2,2,1,5,1,1,4,1,d,Real
Contaduria,4,2,1,4,4,3,3,3,2,1,1,3,5,2,5,1,3,1,1,5,2,2,3,2,d,Real
Contaduria,4,3,1,2,5,3,3,3,2,3,5,5,4,2,5,4,1,2,1,4,3,1,1,3,d,Real
Contaduria,5,1,2,5,5,2,1,3,2,1,2,3,3,5,4,3,1,2,1,5,1,3,2,2,a,Real
Contaduria,4,2,3,3,5,1,3,1,4,2,2,3,5,1,1,2,1,3,1,3,1,5,4,1,d,Real
Contaduria,4,1,2,3,4,1,1,2,1,2,3,5,3,4,5,3,3,3,1,4,3,3,1,1,d,Real
Contaduria,4,1,2,2,4,1,1,3,3,5,4,1,1,3,3,2,3,3,1,4,4,2,1,2,d,Real
Contaduria,5,4,1,1,5,1,2,5,3,2,2,2,4,4,5,2,2,1,5,4,2,3,2,2,d,Real
Contaduria,4,2,5,2,4,1,1,1,1,4,4,4,4,1,2,1,2,4,3,5,2,2,3,1,d,Real
Contaduria,4,2,3,1,4,2,1,3,2,3,2,3,4,2,2,1,1,2,2,5,1,2,1,2,d,Real
Contaduria,2,2,4,2,5,1,4,2,2,1,2,2,3,2,3,3,5,1,1,4,3,3,1,4,d,Real
Contaduria,2,5,2,3,2,2,1,4,2,2,2,2,4,4,2,2,2,2,5,4,2,4,3,2,d,Real
Contaduria,5,2,2,2,5,1,3,1,3,2,1,1,4,1,1,1,2,2,2,4,2,3,2,3,a,Real
Contaduria,5,1,3,5,5,1,3,2,3,1,2,2,5,1,2,1,4,2,1,5,5,1,1,3,d,Real
Contaduria,5,1,5,4,4,3,3,2,3,3,2,2,5,1,1,2,3,3,2,5,1,2,1,2,d,Real
Contaduria,4,2,4,4,4,4,2,5,2,3,1,3,4,1,3,2,1,2,3,5,1,1,3,4,a,Real
Contaduria,3,2,1,1,4,4,3,1,1,2,5,3,4,4,1,5,1,2,3,3,3,2,1,4,d,Real
Contaduria,4,2,1,1,4,1,4,3,5,2,2,1,3,1,1,1,3,3,2,4,1,3,2,5,d,Real
Contaduria,4,1,2,2,4,3,1,2,1,2,2,4,5,5,1,3,2,1,4,4,3,2,4,1,d,Real
Contaduria,4,1,3,2,4,1,2,3,1,2,3,1,5,1,1,3,2,2,2,3,2,2,3,5,d,Real
Contaduria,5,3,1,4,5,3,3,3,3,4,2,2,4,1,2,1,2,4,2,5,1,3,1,2,d,Real
Contaduria,5,1,2,3,3,4,2,3,1,3,2,4,3,1,1,3,3,2,3,4,1,4,3,2,d,Real
Contaduria,5,3,1,1,5,1,1,4,5,1,1,4,4,3,1,2,2,3,3,4,2,3,5,1,a,Real
Contaduria,4,1,1,3,4,2,5,1,2,3,2,3,4,2,3,5,3,2,5,3,2,4,2,3,d,Real
Contaduria,3,1,1,4,5,2,3,2,1,2,3,2,4,3,4,4,3,1,4,4,3,1,1,2,d,Real
Contaduria,5,2,3,2,2,1,2,2,2,5,4,1,3,3,1,3,4,1,3,4,1,3,1,3,d,Real
Contaduria,5,1,1,2,4,1,1,2,2,2,3,2,3,3,5,3,4,3,2,2,4,2,2,3,d,Real
Contaduria,5,3,1,4,5,2,1,2,3,2,1,4,4,1,1,1,1,2,3,5,2,1,5,2,d,Real
Contaduria,3,2,4,4,5,4,3,1,1,5,3,2,3,2,3,1,3,3,3,4,3,2,3,1,d,Real
Contaduria,4,2,1,1,4,1,3,3,3,1,1,3,4,1,1,4,3,3,1,5,2,2,3,2,a,Real
Contaduria,4,1,2,3,4,1,3,1,2,2,5,1,5,2,1,1,2,2,5,4,5,2,1,1,d,Real
Contaduria,5,2,2,3,4,2,3,3,3,4,1,2,3,2,2,2,3,1,1,4,3,5,3,1,d,Real
Contaduria,4,1,3,3,5,2,4,1,3,4,1,2,4,1,2,1,1,3,2,5,3,1,2,2,d,Real
Contaduria,4,4,1,4,4,1,2,4,1,3,1,4,4,1,2,3,1,1,5,4,3,4,2,3,d,Real
Contaduria,4,2,1,2,4,2,2,4,1,1,3,4,3,2,4,2,2,3,5,4,4,3,2,5,d,Real
Contaduria,3,2,1,1,3,2,1,3,1,1,2,3,4,1,1,2,2,3,1,4,3,3,1,2,d,Real
Contaduria,4,2,1,3,5,2,3,4,2,1,3,3,5,1,2,3,1,3,5,4,2,3,2,2,d,Real
Contaduria,5,3,3,4,2,3,4,1,2,5,3,2,3,2,1,1,3,2,1,4,3,1,1,2,d,Real
Contaduria,5,1,4,4,4,1,4,1,2,5,2,4,5,1,1,2,4,3,3,5,2,1,1,3,d,Real
Contaduria,5,2,3,3,3,1,2,5,3,4,1,4,4,2,5,3,3,2,1,3,1,1,5,2,d,Real
Contaduria,3,2,1,3,3,3,1,4,2,2,3,3,4,2,1,1,2,1,3,5,4,1,3,5,d,Real
Contaduria,4,4,5,2,5,2,2,2,1,1,1,2,4,3,4,4,1,1,2,4,4,5,4,3,d,Real
Contaduria,4,3,3,4,4,3,1,1,3,1,3,1,3,3,3,1,2,1,4,5,2,2,5,4,d,Real
Contaduria,4,3,2,1,5,4,1,2,2,3,3,3,4,2,3,2,1,1,1,5,4,2,3,1,d,Real
Contaduria,4,3,5,3,5,2,4,2,1,2,5,1,5,4,3,3,3,2,2,3,2,2,3,2,d,Real
Contaduria,5,3,1,2,4,4,2,2,2,1,2,1,4,5,2,1,5,3,3,3,2,2,2,1,d,Real
Contaduria,2,4,1,4,4,1,4,2,2,2,1,3,5,2,3,2,3,2,1,4,2,2,1,1,d,Real
Contaduria,5,1,1,1,5,3,1,4,3,2,1,2,4,1,1,3,1,1,4,4,1,4,1,2,a,Real
Contaduria,5,2,3,3,5,2,1,3,2,1,1,4,5,1,1,1,1,2,3,5,3,4,5,3,d,Real
Contaduria,5,1,2,1,4,3,1,2,2,3,1,2,4,1,2,2,2,2,2,5,5,1,2,2,d,Real
Contaduria,5,2,3,2,4,3,1,4,2,4,1,3,5,3,2,3,1,3,2,3,3,1,1,2,d,Real
Contaduria,4,1,1,3,5,1,2,2,2,3,2,1,5,2,5,3,1,2,2,4,3,1,3,2,d,Real
Contaduria,5,1,1,1,4,4,1,2,1,2,2,2,5,2,1,1,1,5,1,5,1,1,2,3,d,Real
Contaduria,5,3,2,5,4,2,2,2,4,3,1,2,5,1,4,3,3,3,3,5,2,2,2,2,d,Real
Gestion,2,4,1,3,1,3,3,1,1,2,1,4,2,2,1,4,2,5,2,4,4,1,3,3,e,Real
Gestion,2,1,1,2,5,4,4,1,3,5,1,5,4,3,2,4,4,3,2,4,4,3,2,1,d,Real
Gestion,2,3,4,4,2,3,3,2,1,3,1,5,4,2,2,4,4,2,3,3,4,2,2,1,f,Real
Gestion,4,3,2,1,1,5,1,3,3,3,1,3,5,3,1,3,3,1,2,4,4,2,3,2,e,Real
Gestion,2,1,3,1,3,4,2,2,2,3,2,4,1,3,1,4,3,2,1,2,5,1,2,2,d,Real
Gestion,3,3,3,4,1,3,1,2,3,3,3,4,5,1,2,5,4,3,3,2,5,1,1,1,e,Real
Gestion,2,2,1,2,3,4,3,3,2,1,3,4,2,1,1,4,3,3,3,2,5,1,4,1,e,Real
Gestion,1,5,2,3,4,5,2,3,2,3,3,4,2,2,1,3,3,1,2,3,5,1,3,3,e,Real
Gestion,1,2,3,3,1,3,3,2,2,3,3,4,1,3,5,3,3,3,2,1,4,2,3,3,f,Real
Gestion,4,2,1,5,2,5,2,1,2,3,1,4,1,3,2,5,1,5,1,2,5,1,2,3,f,Real
Gestion,2,2,1,3,3,4,2,3,2,3,5,4,3,1,2,3,1,1,3,2,3,1,2,2,d,Real
Gestion,3,1,1,1,5,5,1,3,1,1,4,4,1,2,2,5,4,2,3,5,5,1,2,1,f,Real
Gestion,1,4,2,2,1,5,3,3,4,4,2,5,3,1,2,4,3,1,1,1,3,1,4,2,e,Real
Gestion,3,3,1,1,2,4,3,2,2,4,3,4,1,5,2,3,2,2,2,1,3,1,5,1,e,Real
Gestion,1,4,2,2,1,5,1,1,4,3,1,4,3,2,4,5,1,1,1,5,2,2,1,1,e,Real
Gestion,2,4,1,2,2,3,3,2,2,1,1,5,4,1,1,4,3,3,3,2,3,1,2,2,f,Real
Gestion,3,3,3,2,3,4,3,2,1,3,2,5,2,1,2,5,2,2,3,1,3,2,4,2,e,Real
Gestion,1,2,2,3,2,4,3,5,1,1,4,4,2,1,2,3,5,3,4,1,5,3,2,1,d,Real
Gestion,3,3,5,2,2,4,2,1,4,1,1,3,5,2,3,3,1,2,1,5,5,3,1,3,f,Real
Gestion,3,3,2,1,1,5,3,3,5,3,4,5,3,1,2,4,2,4,4,3,5,2,2,3,e,Real
Gestion,3,1,1,3,1,4,2,1,2,3,2,4,2,4,5,4,1,2,1,1,4,2,2,2,f,Real
Gestion,2,1,3,4,2,3,3,1,2,2,2,4,2,4,2,4,2,3,2,2,5,2,2,1,e,Real
Gestion,4,3,3,3,1,5,1,2,3,2,3,5,2,2,3,3,2,2,2,1,4,3,2,2,e,Real
Gestion,2,3,4,2,1,5,3,3,2,3,2,4,2,1,3,5,3,1,1,2,4,2,3,1,f,Real
Gestion,2,2,2,2,4,3,1,3,2,1,4,4,1,2,3,4,2,1,3,3,5,4,4,1,e,Real
Gestion,3,1,3,4,2,4,3,4,3,3,3,5,1,2,5,2,3,1,4,2,4,2,1,1,f,Real
Gestion,2,3,2,3,1,3,4,2,4,2,4,5,1,3,1,3,3,1,1,1,4,2,2,1,e,Real
Gestion,3,3,2,4,1,4,2,2,2,3,5,4,4,2,1,5,4,1,3,1,5,1,3,1,e,Real
Gestion,2,4,4,4,1,3,1,4,2,3,4,3,4,3,1,4,1,1,1,3,4,1,1,1,d,Real
Gestion,2,1,2,1,3,4,2,4,5,4,1,4,4,3,1,5,4,1,4,3,5,3,1,2,f,Real
Gestion,3,2,1,2,2,5,1,5,2,2,1,3,1,1,2,5,2,2,3,2,5,1,4,2,f,Real
Gestion,3,2,1,2,1,3,1,3,2,2,1,5,1,3,3,4,3,1,3,1,5,2,1,1,e,Real
Gestion,4,2,1,1,2,4,2,1,3,2,1,5,3,2,1,4,2,4,1,1,5,3,3,2,e,Real
Gestion,3,1,1,5,3,3,1,1,3,3,4,4,2,5,2,4,3,1,3,1,5,1,2,1,e,Real
Gestion,1,2,2,5,1,5,3,2,4,2,1,5,3,4,1,4,1,1,2,1,3,1,1,2,e,Real
Gestion,4,2,3,2,1,5,2,1,3,1,1,5,1,5,1,2,5,1,3,2,5,3,3,3,e,Real
Gestion,4,2,1,5,1,3,2,1,3,3,1,3,4,1,1,4,4,2,1,1,5,2,2,3,d,Real
Gestion,1,2,1,2,1,4,2,1,3,2,1,3,1,1,2,4,3,2,3,3,5,5,2,1,e,Real
Gestion,3,3,2,2,1,4,2,4,2,3,2,5,3,3,1,4,5,5,3,1,5,2,2,2,e,Real
Gestion,2,1,1,3,1,5,3,2,1,3,4,3,3,1,2,3,1,2,5,2,3,1,1,1,f,Real
Gestion,4,3,4,3,1,4,1,1,5,3,2,5,2,2,1,5,5,4,2,5,3,2,2,1,e,Real
Gestion,3,4,1,4,5,5,2,2,1,2,3,3,1,2,3,4,2,1,1,3,5,2,1,1,f,Real
Gestion,2,3,3,1,1,5,2,2,3,5,2,4,1,2,5,3,2,3,2,1,3,3,1,3,d,Real
Gestion,2,1,2,3,1,4,2,1,4,2,5,4,2,3,2,5,1,1,2,2,5,2,1,3,e,Real
Gestion,5,3,3,1,1,3,2,3,1,1,2,4,1,2,3,5,3,3,3,2,3,2,2,3,d,Real
Gestion,2,2,2,5,2,4,1,1,2,1,1,5,1,3,1,4,1,4,4,3,3,3,3,2,f,Real
Gestion,1,3,1,1,2,4,3,5,4,3,3,4,4,3,1,5,3,2,4,5,5,2,2,1,e,Real
Gestion,2,3,1,2,5,4,4,5,1,3,2,4,1,2,2,5,5,2,2,3,5,4,3,5,e,Real
Gestion,1,1,3,3,2,5,2,2,4,1,3,3,2,2,3,2,2,1,1,4,5,1,1,3,d,Real
Gestion,1,3,2,3,2,4,1,3,1,5,1,5,2,1,3,5,3,2,3,1,4,2,1,1,e,Real
Gestion,1,3,3,2,3,4,2,1,5,3,2,4,4,3,3,5,3,3,2,3,5,4,4,3,d,Real
Gestion,2,4,3,2,4,5,5,2,5,2,1,4,2,1,3,3,1,3,2,1,4,4,1,2,e,Real
Gestion,1,3,2,1,1,5,3,1,5,1,2,4,3,2,5,4,3,1,3,1,4,1,3,2,e,Real
Gestion,2,1,1,2,2,5,1,1,3,1,5,4,2,3,2,2,2,2,3,2,5,3,3,3,e,Real
Gestion,2,3,1,1,1,3,2,2,5,2,2,4,3,3,3,5,2,1,2,4,5,3,1,1,e,Real
Gestion,2,1,3,5,1,1,2,4,3,3,3,1,1,1,4,4,4,3,3,4,5,5,1,1,e,Real
Gestion,3,3,1,2,1,5,2,5,2,4,1,4,3,2,2,5,2,5,4,4,5,2,4,4,f,Real
Gestion,1,2,2,3,5,5,3,3,1,2,2,5,4,2,4,4,4,1,3,2,4,1,3,2,d,Real
Gestion,2,1,1,4,4,2,2,4,2,1,3,5,3,1,2,4,1,4,2,2,5,2,1,3,f,Real
Gestion,3,2,2,3,2,4,3,1,2,1,3,4,3,4,2,3,3,3,2,5,5,2,1,1,e,Real
Gestion,4,3,1,3,2,5,2,1,4,2,3,5,2,5,2,4,4,2,3,5,5,2,1,2,e,Real
Gestion,3,2,1,4,1,3,4,2,1,3,2,5,1,2,2,4,2,1,4,2,5,1,2,3,e,Real
Gestion,3,4,3,1,3,5,3,1,2,2,3,3,2,1,3,4,2,1,1,3,5,1,3,2,e,Real
Gestion,3,1,3,4,3,3,1,1,2,3,3,4,5,1,5,5,2,1,3,3,5,3,1,1,e,Real
Gestion,2,1,2,1,2,4,1,2,2,1,2,3,2,3,1,4,3,3,5,1,5,2,1,4,e,Real
Gestion,2,5,4,4,1,5,3,2,2,1,1,5,3,1,2,5,3,2,2,1,4,2,3,1,f,Real
Gestion,1,1,3,2,5,5,2,2,1,4,1,4,1,1,2,5,3,2,1,4,4,2,2,2,e,Real
Gestion,3,5,4,1,1,4,3,1,3,4,3,4,1,5,3,4,3,2,1,3,3,1,1,3,e,Real
Gestion,3,2,1,1,2,5,3,1,1,2,1,3,3,3,1,4,3,2,1,3,5,1,1,2,e,Real
Gestion,3,4,1,2,1,4,1,3,1,3,1,4,3,1,1,4,2,3,1,2,4,3,4,3,e,Real
Gestion,2,2,2,2,3,5,3,1,3,1,1,4,1,3,2,4,1,4,2,1,4,4,3,2,d,Real
Gestion,4,1,3,3,4,5,2,2,2,5,3,5,3,2,1,5,3,1,4,3,3,4,3,3,d,Real
Gestion,1,1,1,3,1,5,4,3,4,3,3,5,3,5,5,4,1,1,2,2,4,2,2,1,d,Real
Gestion,4,2,2,1,1,5,4,5,1,2,2,4,4,2,3,5,4,3,3,3,3,1,2,1,d,Real
Gestion,1,3,2,2,1,4,4,3,1,5,3,4,1,2,4,4,2,1,1,4,4,2,5,3,e,Real
Gestion,2,1,3,2,2,3,2,1,1,5,3,4,1,3,2,5,1,1,3,2,5,2,5,3,e,Real
Gestion,2,3,4,1,3,5,3,4,1,5,1,5,2,2,3,4,1,3,1,3,5,2,1,1,e,Real
Gestion,1,2,4,3,2,5,2,1,2,1,3,5,1,3,5,4,3,2,1,1,4,3,5,2,e,Real
Gestion,2,2,4,3,1,5,3,2,2,1,4,4,1,1,3,5,2,3,2,1,4,2,1,1,e,Real
Gestion,2,3,1,2,1,5,2,4,3,1,2,4,5,3,2,5,1,3,4,1,2,3,1,2,d,Real
Gestion,2,3,3,5,2,3,4,4,4,3,1,4,1,3,2,4,1,1,2,2,4,2,3,2,e,Real
Gestion,2,1,1,3,2,4,1,2,2,3,1,4,3,4,1,5,3,3,3,3,5,3,2,1,d,Real
Gestion,2,4,3,1,5,4,3,1,2,2,2,5,2,1,1,5,5,2,1,1,4,1,3,3,e,Real
Gestion,2,2,1,2,2,4,1,2,4,3,1,5,2,2,2,4,2,2,3,2,5,2,3,1,e,Real
Gestion,3,3,2,3,2,4,2,1,2,3,2,3,1,3,1,3,2,2,3,3,4,1,1,1,e,Real
Gestion,1,5,2,4,2,5,1,1,2,2,3,4,1,4,2,4,3,3,1,2,4,5,4,3,e,Real
Gestion,1,2,4,5,2,4,5,2,2,1,4,5,2,3,3,5,3,4,1,2,4,4,3,1,e,Real
Gestion,2,2,1,3,2,3,4,2,1,1,5,4,1,1,2,4,2,2,5,2,4,4,3,1,f,Real
Gestion,2,3,2,2,2,5,1,2,2,3,3,4,5,2,3,4,3,2,2,2,5,1,2,3,f,Real
Gestion,1,1,2,2,2,2,4,1,1,1,2,5,1,3,1,4,1,3,1,2,5,3,3,2,e,Real
Gestion,1,3,3,3,4,4,3,3,2,2,1,3,2,3,2,3,1,4,1,2,5,2,5,3,d,Real
Gestion,2,3,4,2,3,4,5,1,3,1,3,4,3,2,1,3,1,3,1,2,4,1,1,1,e,Real
Gestion,1,1,1,3,3,3,1,4,3,3,2,5,4,2,3,5,1,2,1,1,5,1,1,3,d,Real
Gestion,3,1,2,4,1,3,1,1,3,3,3,4,1,1,2,4,2,1,2,2,5,4,1,4,d,Real
Gestion,5,3,3,5,4,4,2,1,5,1,4,5,3,4,2,4,2,2,2,1,4,1,2,2,e,Real
Gestion,5,2,3,2,2,3,2,5,1,1,3,5,2,1,2,5,3,4,1,3,4,3,1,2,f,Real
Gestion,3,3,2,2,4,4,1,3,2,2,1,3,2,2,1,5,1,1,4,1,1,2,2,2,e,Real
Gestion,1,2,4,2,2,4,5,3,3,2,1,3,1,3,2,3,2,3,1,2,4,3,5,2,f,Real
Gestion,3,1,2,1,3,3,3,2,2,1,3,4,4,2,1,4,5,3,1,1,4,1,3,3,e,Real
Gestion,3,2,5,3,3,3,1,1,3,2,1,5,3,1,2,4,1,2,1,4,3,1,1,4,e,Real
Gestion,1,3,3,2,2,5,1,1,3,1,4,4,3,3,1,5,1,1,2,2,2,3,3,3,e,Real
Gestion,3,1,2,4,1,5,3,2,1,2,1,4,1,4,2,5,3,1,3,5,3,1,1,3,f,Real
Gestion,1,2,3,3,1,4,1,1,2,4,4,4,1,2,4,4,2,3,1,2,3,2,3,1,e,Real
Gestion,1,3,2,2,2,1,4,1,3,5,3,5,2,3,2,3,1,3,1,5,5,3,1,2,f,Real
Gestion,3,2,3,1,4,5,1,2,1,1,2,2,2,1,1,5,3,2,3,2,4,4,3,1,d,Real
Gestion,3,2,1,3,1,5,1,2,5,1,3,5,2,3,3,5,2,1,1,1,4,1,4,1,e,Real
Gestion,1,2,4,4,2,4,1,2,2,1,2,5,1,5,3,4,2,3,4,1,3,3,1,2,d,Real
Gestion,2,3,3,3,3,4,3,3,1,2,3,5,1,2,1,5,5,2,3,1,4,1,5,1,e,Real
Gestion,1,2,2,2,3,4,3,2,5,3,5,4,4,2,2,4,1,2,2,3,5,2,2,1,e,Real
Gestion,2,3,3,2,3,3,2,2,3,2,2,4,1,3,3,4,3,5,2,3,5,2,1,2,e,Real
Gestion,2,3,3,1,4,4,3,1,1,2,1,1,4,2,2,5,4,1,1,2,2,2,3,2,e,Real
Gestion,2,5,2,1,2,1,1,1,1,1,5,4,1,2,4,3,1,2,2,3,4,4,2,2,e,Real
Gestion,2,1,2,1,5,2,3,1,3,3,3,3,2,3,1,5,2,4,1,3,5,3,3,3,e,Real
Gestion,1,2,4,1,1,3,4,3,3,1,1,4,3,3,2,5,1,1,1,1,5,3,2,4,e,Real
Gestion,1,4,1,3,2,5,1,2,4,3,2,5,2,3,2,5,3,3,2,3,4,4,1,1,e,Real
Gestion,1,2,2,2,1,5,5,1,2,5,4,5,4,2,1,5,3,5,2,3,5,2,1,3,d,Real
Gestion,1,4,1,1,2,5,4,4,2,2,1,5,1,3,1,4,1,1,4,2,2,1,3,5,e,Real
Gestion,2,3,2,1,4,4,3,2,2,4,1,4,2,2,1,2,3,3,3,1,5,3,2,1,e,Real
Gestion,2,1,2,3,4,5,5,3,2,1,4,4,1,2,4,4,2,4,1,2,4,3,3,3,e,Real
Gestion,4,1,2,4,1,3,1,3,3,1,3,2,3,1,2,5,3,3,1,4,5,2,2,2,e,Real
Gestion,1,1,1,3,1,5,2,2,1,2,2,4,1,1,3,5,3,2,2,1,3,1,1,5,f,Real
Gestion,3,3,1,2,3,3,4,1,1,4,3,5,1,4,2,5,1,2,3,3,5,1,3,3,d,Real
Gestion,2,1,1,1,2,5,1,2,2,3,1,4,1,3,1,4,3,2,1,3,5,1,2,2,f,Real
Gestion,3,1,1,1,4,4,4,3,1,3,2,4,3,1,2,3,2,1,1,2,4,2,3,2,f,Real
Gestion,1,1,3,1,2,5,5,3,3,3,3,4,1,2,3,3,2,1,4,1,4,2,1,2,f,Real
Gestion,1,3,3,1,2,5,3,1,2,1,4,4,3,3,2,4,2,3,2,1,3,1,2,2,d,Real
Gestion,2,3,4,2,1,5,2,4,2,2,3,4,2,3,3,5,2,3,1,2,1,2,1,5,e,Real
Gestion,2,1,5,2,1,4,3,1,1,1,4,4,3,3,2,5,3,2,2,1,4,3,1,3,e,Real
Gestion,4,1,2,1,5,5,3,3,5,3,2,4,3,2,3,5,4,1,1,2,5,2,4,2,e,Real
Gestion,2,1,2,3,2,4,1,3,3,2,1,4,2,2,3,5,1,3,1,2,4,3,1,3,f,Real
Gestion,3,1,2,1,3,1,2,2,1,2,2,5,2,3,1,5,2,4,3,2,4,3,5,5,e,Real
Gestion,3,2,2,3,2,3,2,1,1,2,1,5,1,2,1,4,3,3,2,5,3,3,1,2,f,Real
Gestion,1,1,2,4,1,5,3,2,4,1,3,4,1,5,3,3,2,3,3,2,5,3,2,2,d,Real
Gestion,2,1,2,3,1,4,3,2,1,2,5,4,3,3,5,2,2,3,3,1,5,4,3,3,e,Real
Gestion,1,1,2,3,3,4,3,3,3,3,3,3,2,2,1,5,2,2,3,4,4,3,2,1,e,Real
Gestion,1,1,2,3,1,5,3,2,1,2,5,4,2,4,1,4,3,1,1,2,5,2,3,1,f,Real
Gestion,3,2,1,2,1,5,4,2,5,2,2,4,3,1,3,4,3,3,3,1,4,2,4,1,f,Real
Gestion,4,1,1,3,4,4,2,3,3,5,2,4,2,2,1,3,1,5,3,3,5,3,1,4,e,Real
Gestion,1,3,2,1,2,5,1,1,1,2,2,3,2,2,3,4,1,1,2,2,4,2,4,1,e,Real
Gestion,2,2,2,3,5,4,3,4,2,2,1,4,2,4,3,4,4,3,1,2,5,1,3,2,e,Real
Gestion,2,3,1,1,2,5,2,1,3,3,5,5,4,5,3,4,1,2,3,3,4,2,3,3,f,Real
Gestion,2,3,2,1,3,4,5,1,1,3,1,4,2,4,2,4,1,4,1,4,3,1,4,2,e,Real
Gestion,1,3,3,3,2,1,1,3,2,3,4,5,4,3,4,5,3,2,2,3,3,2,2,1,d,Real
Gestion,3,2,3,1,1,4,1,2,3,2,3,4,2,1,3,4,1,1,2,2,4,1,2,2,e,Real
Gestion,4,3,2,3,3,5,1,4,2,3,2,3,1,1,1,5,3,1,4,3,5,2,2,3,f,Real
Gestion,1,2,3,1,1,2,3,2,2,1,2,4,5,4,1,4,1,3,1,2,4,4,5,2,e,Real
Gestion,4,5,5,2,1,4,3,2,1,1,3,4,2,3,3,5,4,3,1,3,4,1,3,1,d,Real
Gestion,3,3,1,4,4,5,3,3,3,2,1,1,1,2,2,5,2,3,4,5,5,1,2,4,e,Real
Gestion,3,1,1,1,3,5,2,2,2,3,1,5,1,1,2,5,2,1,2,1,4,2,1,3,e,Real
Gestion,2,3,3,3,4,5,3,1,2,3,3,3,1,1,2,5,2,2,2,4,3,3,1,3,e,Real
Gestion,2,1,5,2,1,5,2,3,1,2,3,2,3,1,1,4,4,3,1,1,4,1,3,1,e,Real
